nohup: ignoring input
Files already downloaded and verified
Epoch [1/250], Step [10/196],                 Loss: 3.50346, Train_Acc:12.73%
Epoch [1/250], Step [20/196],                 Loss: 3.20926, Train_Acc:13.01%
Epoch [1/250], Step [30/196],                 Loss: 2.90667, Train_Acc:14.91%
Epoch [1/250], Step [40/196],                 Loss: 2.71524, Train_Acc:16.33%
Epoch [1/250], Step [50/196],                 Loss: 2.59019, Train_Acc:17.11%
Epoch [1/250], Step [60/196],                 Loss: 2.49579, Train_Acc:18.23%
Epoch [1/250], Step [70/196],                 Loss: 2.42126, Train_Acc:19.25%
Epoch [1/250], Step [80/196],                 Loss: 2.35945, Train_Acc:20.27%
Epoch [1/250], Step [90/196],                 Loss: 2.31202, Train_Acc:21.06%
Epoch [1/250], Step [100/196],                 Loss: 2.27083, Train_Acc:21.55%
Epoch [1/250], Step [110/196],                 Loss: 2.23140, Train_Acc:22.48%
Epoch [1/250], Step [120/196],                 Loss: 2.19344, Train_Acc:23.32%
Epoch [1/250], Step [130/196],                 Loss: 2.15954, Train_Acc:24.06%
Epoch [1/250], Step [140/196],                 Loss: 2.13111, Train_Acc:24.74%
Epoch [1/250], Step [150/196],                 Loss: 2.10505, Train_Acc:25.32%
Epoch [1/250], Step [160/196],                 Loss: 2.08144, Train_Acc:25.99%
Epoch [1/250], Step [170/196],                 Loss: 2.05888, Train_Acc:26.67%
Epoch [1/250], Step [180/196],                 Loss: 2.03520, Train_Acc:27.26%
Epoch [1/250], Step [190/196],                 Loss: 2.01168, Train_Acc:28.00%
Accuary on test images:37.46%
Epoch [2/250], Step [10/196],                 Loss: 1.64580, Train_Acc:38.63%
Epoch [2/250], Step [20/196],                 Loss: 1.61626, Train_Acc:39.69%
Epoch [2/250], Step [30/196],                 Loss: 1.61368, Train_Acc:39.70%
Epoch [2/250], Step [40/196],                 Loss: 1.60083, Train_Acc:40.18%
Epoch [2/250], Step [50/196],                 Loss: 1.59710, Train_Acc:40.30%
Epoch [2/250], Step [60/196],                 Loss: 1.58223, Train_Acc:41.04%
